n_fold,k,score_function,algorithm,accuracy,precision,recall,f-measure
6,11,f_classif,SimpleLogistic,0.551622418879056,0.5789154253087828,0.559907582082849,0.5267836734693878
6,11,f_classif,JRIP,0.4778761061946903,0.41154863145858644,0.4940099677389068,0.3329813132941295
7,11,f_classif,NaiveBayes,0.5501474926253688,0.5707679010898863,0.5467139521053623,0.5064849245491605
7,11,f_classif,KNN,0.507866273352999,0.5451492537313434,0.5021060876376137,0.348913109172593
7,11,f_classif,RandomForest,0.5589970501474927,0.5707448203514294,0.5563421957269048,0.534009907248842
7,11,f_classif,LogisticRegression,0.5580137659783677,0.5771630298742993,0.5548482079398924,0.5219029067829293
7,11,f_classif,DecisionTree,0.5609636184857424,0.5749357352091345,0.5581813962258677,0.5335613530907086
7,11,f_classif,SimpleLogistic,0.556047197640118,0.5752329731337364,0.5528349506113746,0.5186419569632256
7,11,f_classif,JRIP,0.4970501474926254,0.4231729024151892,0.4914857200876086,0.3485983692904426
8,11,f_classif,NaiveBayes,0.5476892822025565,0.5799465709030394,0.5565389082462253,0.5163191371452676
8,11,f_classif,KNN,0.4872173058013766,0.5760059612518629,0.503109756097561,0.3390645547508293
8,11,f_classif,RandomForest,0.5644051130776795,0.5925851837862552,0.572122531939605,0.5424037133338749
8,11,f_classif,LogisticRegression,0.5545722713864307,0.5855368315894631,0.5629819976771196,0.5271291970143617
8,11,f_classif,DecisionTree,0.5609636184857424,0.5887963371510925,0.5687572590011615,0.5382625506672378
8,11,f_classif,SimpleLogistic,0.5521140609636185,0.5828756924176544,0.5606010452961673,0.523917874295598
8,11,f_classif,JRIP,0.4754178957718781,0.4174597725809912,0.49069105691056913,0.33863858058936513
